"Bcell"	"MCLe"	"df"	"combo.name"
"29121"	"1"	"1"	"2.196380e-01"	"29121"
"64478"	"1"	"1"	"4.593247e-02"	"64478"
"50853"	"1"	"1"	"2.223178e-10"	"50853"
"10630"	"1"	"1"	"3.657763e-01"	"10630"
"10733"	"1"	"1"	"5.223652e-03"	"10733"
"56265"	"1"	"1"	"4.359966e-01"	"56265"
"100506696"	"1"	"1"	"5.943609e-02"	"100506696"
"54539"	"1"	"1"	"2.277118e-07"	"54539"
"55540"	"1"	"1"	"9.146215e-02"	"55540"
"54828"	"1"	"1"	"4.508504e-02"	"54828"
"26235"	"1"	"1"	"1.977140e-02"	"26235"
"64427"	"1"	"1"	"2.741178e-05"	"64427"
"11117"	"1"	"1"	"1.529104e-01"	"11117"
"84674"	"1"	"1"	"1.361147e-02"	"84674"
"79683"	"1"	"1"	"8.673964e-06"	"79683"
"4888"	"1"	"1"	"4.202011e-02"	"4888"
"81894"	"1"	"1"	"9.095664e-09"	"81894"
"64170"	"1"	"1"	"1.675091e-01"	"64170"
"100499489"	"1"	"1"	"1.345685e-01"	"100499489"
"6949"	"1"	"1"	"5.713956e-05"	"6949"
"8189"	"1"	"1"	"1.251155e-01"	"8189"
"203076"	"1"	"1"	"3.523827e-01"	"203076"
"197135"	"1"	"1"	"7.023840e-07"	"197135"
"6687"	"1"	"1"	"2.132589e-04"	"6687"
"84279"	"1"	"1"	"9.464537e-02"	"84279"
"284131"	"1"	"1"	"2.950942e-01"	"284131"
"2841"	"1"	"1"	"1.855184e-02"	"2841"
"128414"	"1"	"1"	"8.768576e-03"	"128414"
"57492"	"1"	"1"	"1.462686e-01"	"57492"
"5830"	"1"	"1"	"1.743571e-04"	"5830"
"158248"	"1"	"1"	"5.631054e-02"	"158248"
"56262"	"1"	"1"	"1.503504e-04"	"56262"
"29802"	"1"	"1"	"1.405989e-04"	"29802"
"8435"	"1"	"1"	"4.008509e-02"	"8435"
"4157"	"1"	"1"	"1.165417e-05"	"4157"
"169611"	"1"	"1"	"3.723174e-11"	"169611"
"1880"	"1"	"1"	"2.172370e-01"	"1880"
"27297"	"1"	"1"	"2.636365e-02"	"27297"
"3309"	"1"	"1"	"2.598046e-05"	"3309"
"79819"	"1"	"1"	"5.123927e-06"	"79819"
"9312"	"1"	"1"	"1.066478e-01"	"9312"
"9725"	"1"	"1"	"7.947792e-10"	"9725"
"1603"	"1"	"1"	"3.484531e-01"	"1603"
"1006"	"1"	"1"	"7.301635e-02"	"1006"
"6754"	"1"	"1"	"6.915307e-02"	"6754"
"162655"	"1"	"1"	"6.584606e-02"	"162655"
"10970"	"1"	"1"	"6.036733e-14"	"10970"
"9841"	"1"	"1"	"3.312939e-04"	"9841"
"8382"	"1"	"1"	"6.765645e-02"	"8382"
"57035"	"1"	"1"	"4.067727e-01"	"57035"
"150677"	"1"	"1"	"1.378706e-02"	"150677"
"92345"	"1"	"1"	"1.486998e-01"	"92345"
"84709"	"1"	"1"	"3.661129e-02"	"84709"
"29959"	"1"	"1"	"3.130367e-01"	"29959"
"359948"	"1"	"1"	"3.158059e-01"	"359948"
"84975"	"1"	"1"	"2.693555e-01"	"84975"
"1378"	"1"	"1"	"8.362791e-02"	"1378"
"85443"	"1"	"1"	"2.410826e-01"	"85443"
"55763"	"1"	"1"	"3.379404e-02"	"55763"
"51066"	"1"	"1"	"1.187030e-02"	"51066"
"23194"	"1"	"1"	"1.183768e-07"	"23194"
"56890"	"1"	"1"	"4.126653e-05"	"56890"
"5683"	"1"	"1"	"2.252316e-01"	"5683"
"54856"	"1"	"1"	"4.316609e-01"	"54856"
"10025"	"1"	"1"	"6.584606e-02"	"10025"
"101927003"	"1"	"1"	"4.826487e-02"	"101927003"
"7448"	"1"	"1"	"1.179720e-02"	"7448"
"84662"	"1"	"1"	"4.781540e-03"	"84662"
"221303"	"1"	"1"	"1.488114e-02"	"221303"
"55243"	"1"	"1"	"4.274042e-02"	"55243"
"145853"	"1"	"1"	"2.455157e-05"	"145853"
"6783"	"1"	"1"	"3.011758e-01"	"6783"
"27183"	"1"	"1"	"2.235424e-07"	"27183"
"130340"	"1"	"1"	"2.512961e-08"	"130340"
"7356"	"1"	"1"	"3.954087e-02"	"7356"
"4613"	"1"	"1"	"9.409210e-02"	"4613"
"100129845"	"1"	"1"	"6.089995e-02"	"100129845"
"10262"	"1"	"1"	"1.107267e-04"	"10262"
"101928449"	"1"	"1"	"2.393911e-01"	"101928449"
"25909"	"1"	"1"	"4.442081e-02"	"25909"
"6742"	"1"	"1"	"3.658603e-01"	"6742"
"2004"	"1"	"1"	"5.944279e-06"	"2004"
"339559"	"1"	"1"	"1.499347e-06"	"339559"
"5724"	"1"	"1"	"1.194684e-05"	"5724"
"28409"	"1"	"1"	"1.045644e-05"	"28409"
"23673"	"1"	"1"	"8.213333e-02"	"23673"
"81873"	"1"	"1"	"4.558418e-07"	"81873"
"3753"	"1"	"1"	"2.783085e-02"	"3753"
"83440"	"1"	"1"	"7.977364e-06"	"83440"
"7280"	"1"	"1"	"3.539375e-02"	"7280"
"5018"	"1"	"1"	"3.795087e-02"	"5018"
"27292"	"1"	"1"	"1.721459e-01"	"27292"
"65243"	"1"	"1"	"1.301353e-01"	"65243"
"100272228"	"1"	"1"	"4.664955e-09"	"100272228"
"2273"	"1"	"1"	"2.040677e-06"	"2273"
"55064"	"1"	"1"	"1.590450e-04"	"55064"
"11176"	"1"	"1"	"8.700645e-07"	"11176"
"9475"	"1"	"1"	"8.141238e-02"	"9475"
"49855"	"1"	"1"	"4.909671e-07"	"49855"
"151556"	"1"	"1"	"2.289816e-04"	"151556"
"10048"	"1"	"1"	"4.855603e-01"	"10048"
"2567"	"1"	"1"	"1.103905e-01"	"2567"
"80346"	"1"	"1"	"1.214792e-01"	"80346"
"333926"	"1"	"1"	"1.116261e-07"	"333926"
"5154"	"1"	"1"	"4.522149e-01"	"5154"
"3694"	"1"	"1"	"7.511812e-02"	"3694"
"9984"	"1"	"1"	"1.582067e-02"	"9984"
"101928616"	"1"	"1"	"8.211471e-02"	"101928616"
"333"	"1"	"1"	"4.366168e-05"	"333"
"90070"	"1"	"1"	"3.657763e-01"	"90070"
"6091"	"1"	"1"	"1.621730e-02"	"6091"
"100506599"	"1"	"1"	"1.833765e-01"	"100506599"
"65263"	"1"	"1"	"1.177497e-01"	"65263"
"4481"	"1"	"1"	"2.958789e-02"	"4481"
"6093"	"1"	"1"	"4.940856e-01"	"6093"
"7319"	"1"	"1"	"5.449779e-05"	"7319"
"124872"	"1"	"1"	"9.446420e-02"	"124872"
"112936"	"1"	"1"	"3.020415e-02"	"112936"
"389337"	"1"	"1"	"3.947232e-08"	"389337"
"23172"	"1"	"1"	"4.213627e-04"	"23172"
"4795"	"1"	"1"	"9.823934e-02"	"4795"
"56158"	"1"	"1"	"7.031463e-02"	"56158"
"8140"	"1"	"1"	"6.436265e-03"	"8140"
"1370"	"1"	"1"	"2.102144e-01"	"1370"
"100287569"	"1"	"1"	"5.577357e-02"	"100287569"
"199223"	"1"	"1"	"2.276848e-09"	"199223"
"126298"	"1"	"1"	"7.005879e-08"	"126298"
"129450"	"1"	"1"	"1.205077e-05"	"129450"
"9836"	"1"	"1"	"3.004795e-05"	"9836"
"10752"	"1"	"1"	"7.340093e-04"	"10752"
"1291"	"1"	"1"	"1.629582e-03"	"1291"
"113246"	"1"	"1"	"1.739751e-09"	"113246"
"440465"	"1"	"1"	"4.043586e-01"	"440465"
"283596"	"1"	"1"	"5.795892e-08"	"283596"
"9319"	"1"	"1"	"4.852083e-01"	"9319"
"57109"	"1"	"1"	"1.563484e-01"	"57109"
"221336"	"1"	"1"	"3.831977e-01"	"221336"
"9122"	"1"	"1"	"2.064468e-06"	"9122"
"10257"	"1"	"1"	"2.298418e-01"	"10257"
"5669"	"1"	"1"	"2.292733e-02"	"5669"
"5261"	"1"	"1"	"2.808877e-06"	"5261"
"4751"	"1"	"1"	"5.340563e-05"	"4751"
"54707"	"1"	"1"	"4.355929e-05"	"54707"
"81848"	"1"	"1"	"4.161357e-07"	"81848"
"7993"	"1"	"1"	"3.366570e-01"	"7993"
"168374"	"1"	"1"	"1.041558e-10"	"168374"
"80224"	"1"	"1"	"2.884574e-01"	"80224"
"200298"	"1"	"1"	"2.016661e-04"	"200298"
"101928762"	"1"	"1"	"2.396795e-04"	"101928762"
"5178"	"1"	"1"	"2.304983e-05"	"5178"
"55055"	"1"	"1"	"1.573182e-01"	"55055"
"26959"	"1"	"1"	"1.473265e-05"	"26959"
"283297"	"1"	"1"	"1.081814e-01"	"283297"
"57149"	"1"	"1"	"3.340696e-05"	"57149"
"9093"	"1"	"1"	"1.946658e-02"	"9093"
"23229"	"1"	"1"	"2.049034e-02"	"23229"
"51206"	"1"	"1"	"2.727435e-02"	"51206"
"8546"	"1"	"1"	"9.238619e-11"	"8546"
"57104"	"1"	"1"	"6.928641e-09"	"57104"
"3661"	"1"	"1"	"8.698608e-08"	"3661"
"124930"	"1"	"1"	"1.338695e-06"	"124930"
"23157"	"1"	"1"	"1.902864e-04"	"23157"
"9846"	"1"	"1"	"4.425143e-04"	"9846"
"123688"	"1"	"1"	"2.821726e-01"	"123688"
"101929497"	"1"	"1"	"2.965679e-05"	"101929497"
"170960"	"1"	"1"	"1.478612e-07"	"170960"
"83594"	"1"	"1"	"5.428099e-02"	"83594"
"5997"	"1"	"1"	"2.282421e-01"	"5997"
"339344"	"1"	"1"	"2.180744e-07"	"339344"
"79813"	"1"	"1"	"6.607743e-02"	"79813"
"23235"	"1"	"1"	"1.318328e-04"	"23235"
"1670"	"1"	"1"	"2.164288e-01"	"1670"
"150094"	"1"	"1"	"9.495895e-03"	"150094"
"54885"	"1"	"1"	"2.772256e-08"	"54885"
"1750"	"1"	"1"	"1.764205e-02"	"1750"
"440107"	"1"	"1"	"1.508721e-01"	"440107"
"6461"	"1"	"1"	"1.433139e-09"	"6461"
"26520"	"1"	"1"	"2.728825e-08"	"26520"
"3669"	"1"	"1"	"1.573175e-01"	"3669"
"1734"	"1"	"1"	"1.959080e-01"	"1734"
"2353"	"1"	"1"	"1.015107e-06"	"2353"
"8819"	"1"	"1"	"2.897469e-01"	"8819"
"90956"	"1"	"1"	"4.443671e-10"	"90956"
"339742"	"1"	"1"	"2.620916e-02"	"339742"
"80067"	"1"	"1"	"3.773369e-05"	"80067"
"64755"	"1"	"1"	"1.679611e-07"	"64755"
"101927406"	"1"	"1"	"2.428847e-01"	"101927406"
"55870"	"1"	"1"	"1.197097e-01"	"55870"
"6535"	"1"	"1"	"2.201317e-02"	"6535"
"1749"	"1"	"1"	"4.279143e-01"	"1749"
"6302"	"1"	"1"	"4.295260e-01"	"6302"
"51703"	"1"	"1"	"4.563706e-02"	"51703"
"10539"	"1"	"1"	"2.452751e-01"	"10539"
"9710"	"1"	"1"	"1.098283e-02"	"9710"
"100507316"	"1"	"1"	"2.346462e-02"	"100507316"
"127124"	"1"	"1"	"1.197320e-02"	"127124"
"100506368"	"1"	"1"	"2.521294e-02"	"100506368"
"57546"	"1"	"1"	"9.360525e-02"	"57546"
"7479"	"1"	"1"	"3.698980e-01"	"7479"
"5141"	"1"	"1"	"4.509870e-02"	"5141"
"55908"	"1"	"1"	"3.773504e-02"	"55908"
"57786"	"1"	"1"	"3.309120e-01"	"57786"
"89848"	"1"	"1"	"1.354156e-08"	"89848"
"23132"	"1"	"1"	"1.292564e-04"	"23132"
"284001"	"1"	"1"	"3.362736e-05"	"284001"
"6249"	"1"	"1"	"3.278523e-01"	"6249"
"4542"	"1"	"1"	"4.500223e-01"	"4542"
"347862"	"1"	"1"	"5.146107e-02"	"347862"
"80328"	"1"	"1"	"2.167150e-02"	"80328"
"29945"	"1"	"1"	"8.692636e-08"	"29945"
"134265"	"1"	"1"	"4.075760e-01"	"134265"
"23637"	"1"	"1"	"5.988943e-07"	"23637"
"163"	"1"	"1"	"1.814330e-01"	"163"
"533"	"1"	"1"	"5.902402e-06"	"533"
"4194"	"1"	"1"	"2.488378e-01"	"4194"
"8976"	"1"	"1"	"3.667332e-04"	"8976"
"64860"	"1"	"1"	"1.963358e-07"	"64860"
"100130950"	"1"	"1"	"4.297910e-02"	"100130950"
"8718"	"1"	"1"	"3.840609e-01"	"8718"
"55728"	"1"	"1"	"6.880387e-04"	"55728"
"23765"	"1"	"1"	"3.335987e-04"	"23765"
"23613"	"1"	"1"	"1.004837e-06"	"23613"
"2622"	"1"	"1"	"1.183295e-07"	"2622"
"5859"	"1"	"1"	"6.477790e-02"	"5859"
"153020"	"1"	"1"	"2.052049e-02"	"153020"
"23116"	"1"	"1"	"1.091068e-01"	"23116"
"116842"	"1"	"1"	"1.164804e-01"	"116842"
"22863"	"1"	"1"	"2.694782e-04"	"22863"
"54872"	"1"	"1"	"1.168106e-04"	"54872"
"8061"	"1"	"1"	"2.152161e-05"	"8061"
"27315"	"1"	"1"	"2.182370e-01"	"27315"
"10536"	"1"	"1"	"3.366570e-01"	"10536"
"54977"	"1"	"1"	"1.632621e-05"	"54977"
"83732"	"1"	"1"	"3.366570e-01"	"83732"
"4249"	"1"	"1"	"4.344498e-01"	"4249"
"79576"	"1"	"1"	"3.167569e-01"	"79576"
"131870"	"1"	"1"	"1.288801e-08"	"131870"
"101929745"	"1"	"1"	"3.486771e-02"	"101929745"
"5089"	"1"	"1"	"2.443953e-01"	"5089"
"374655"	"1"	"1"	"1.332561e-01"	"374655"
"51747"	"1"	"1"	"1.282512e-05"	"51747"
"8498"	"1"	"1"	"2.345289e-05"	"8498"
"6612"	"1"	"1"	"3.409387e-02"	"6612"
"27250"	"1"	"1"	"2.691343e-07"	"27250"
"23403"	"1"	"1"	"3.701815e-07"	"23403"
"10598"	"1"	"1"	"4.151234e-02"	"10598"
"2052"	"1"	"1"	"5.783197e-06"	"2052"
"165215"	"1"	"1"	"3.499889e-01"	"165215"
"3745"	"1"	"1"	"5.036523e-02"	"3745"
"10763"	"1"	"1"	"3.513643e-01"	"10763"
"100132078"	"1"	"1"	"1.879655e-01"	"100132078"
"5073"	"1"	"1"	"7.934047e-02"	"5073"
"148709"	"1"	"1"	"1.488114e-02"	"148709"
"66008"	"1"	"1"	"2.713494e-08"	"66008"
"23031"	"1"	"1"	"3.767162e-01"	"23031"
"84514"	"1"	"1"	"1.670035e-05"	"84514"
"85463"	"1"	"1"	"3.838459e-01"	"85463"
"10560"	"1"	"1"	"6.066589e-03"	"10560"
"1993"	"1"	"1"	"1.414282e-01"	"1993"
"115426"	"1"	"1"	"8.608857e-02"	"115426"
"7694"	"1"	"1"	"2.265799e-04"	"7694"
"55266"	"1"	"1"	"1.073796e-01"	"55266"
"100130264"	"1"	"1"	"2.866959e-02"	"100130264"
"57120"	"1"	"1"	"3.465588e-01"	"57120"
"53349"	"1"	"1"	"6.893234e-02"	"53349"
"3169"	"1"	"1"	"1.113881e-01"	"3169"
"55922"	"1"	"1"	"1.094375e-05"	"55922"
"146456"	"1"	"1"	"1.622839e-01"	"146456"
"7366"	"1"	"1"	"1.316499e-04"	"7366"
"84191"	"1"	"1"	"9.657913e-05"	"84191"
"284451"	"1"	"1"	"4.651203e-04"	"284451"
"84901"	"1"	"1"	"1.105814e-01"	"84901"
"29894"	"1"	"1"	"1.956032e-01"	"29894"
"28969"	"1"	"1"	"4.604117e-01"	"28969"
"199870"	"1"	"1"	"1.894146e-01"	"199870"
"4889"	"1"	"1"	"3.877434e-02"	"4889"
"3983"	"1"	"1"	"8.963737e-02"	"3983"
"57547"	"1"	"1"	"2.226714e-05"	"57547"
"285343"	"1"	"1"	"2.820001e-01"	"285343"
"80007"	"1"	"1"	"1.574416e-01"	"80007"
"6769"	"1"	"1"	"1.651257e-01"	"6769"
"8226"	"1"	"1"	"7.048387e-05"	"8226"
"101928728"	"1"	"1"	"1.297801e-01"	"101928728"
"10938"	"1"	"1"	"4.103523e-04"	"10938"
"9994"	"1"	"1"	"1.467715e-04"	"9994"
"81553"	"1"	"1"	"4.879173e-01"	"81553"
"158297"	"1"	"1"	"3.610872e-02"	"158297"
"100306951"	"1"	"1"	"4.607345e-06"	"100306951"
"1842"	"1"	"1"	"1.300640e-01"	"1842"
"9581"	"1"	"1"	"2.271739e-01"	"9581"
"255488"	"1"	"1"	"7.889478e-02"	"255488"
"5429"	"1"	"1"	"3.252015e-02"	"5429"
"100288911"	"1"	"1"	"1.753874e-01"	"100288911"
"285533"	"1"	"1"	"7.054320e-05"	"285533"
"84126"	"1"	"1"	"3.411637e-01"	"84126"
"125170"	"1"	"1"	"3.346779e-02"	"125170"
"28512"	"1"	"1"	"4.098361e-01"	"28512"
"1379"	"1"	"1"	"4.855603e-01"	"1379"
"6812"	"1"	"1"	"6.508127e-06"	"6812"
"100"	"1"	"1"	"2.552041e-12"	"100"
"196883"	"1"	"1"	"4.099378e-02"	"196883"
"54620"	"1"	"1"	"6.477790e-02"	"54620"
"54800"	"1"	"1"	"3.131944e-02"	"54800"
"60509"	"1"	"1"	"3.728338e-02"	"60509"
"441601"	"1"	"1"	"3.777285e-02"	"441601"
"10908"	"1"	"1"	"7.613839e-06"	"10908"
"22976"	"1"	"1"	"1.281392e-01"	"22976"
"80762"	"1"	"1"	"4.379863e-04"	"80762"
"10535"	"1"	"1"	"2.977776e-01"	"10535"
"79097"	"1"	"1"	"3.136730e-02"	"79097"
"6904"	"1"	"1"	"7.498558e-02"	"6904"
"114787"	"1"	"1"	"2.469500e-04"	"114787"
"56475"	"1"	"1"	"2.155889e-01"	"56475"
"11258"	"1"	"1"	"2.913616e-01"	"11258"
"304"	"1"	"1"	"4.097569e-08"	"304"
"392465"	"1"	"1"	"3.320370e-04"	"392465"
"400960"	"1"	"1"	"1.024820e-04"	"400960"
"65220"	"1"	"1"	"4.782481e-05"	"65220"
"254863"	"1"	"1"	"1.860251e-02"	"254863"
"81618"	"1"	"1"	"1.128861e-01"	"81618"
"100506791"	"1"	"1"	"3.465588e-01"	"100506791"
"284654"	"1"	"1"	"2.630955e-01"	"284654"
"29104"	"1"	"1"	"5.899252e-02"	"29104"
"887"	"1"	"1"	"1.346275e-02"	"887"
"9076"	"1"	"1"	"4.098627e-02"	"9076"
"28666"	"1"	"1"	"4.586106e-01"	"28666"
"7401"	"1"	"1"	"3.640376e-01"	"7401"
"28461"	"1"	"1"	"2.966590e-05"	"28461"
"347735"	"1"	"1"	"3.271590e-05"	"347735"
"26503"	"1"	"1"	"1.392697e-01"	"26503"
"54995"	"1"	"1"	"2.949917e-04"	"54995"
"51433"	"1"	"1"	"1.126111e-07"	"51433"
"1593"	"1"	"1"	"2.529559e-01"	"1593"
"100499227"	"1"	"1"	"2.286469e-01"	"100499227"
"79585"	"1"	"1"	"7.582211e-06"	"79585"
"60558"	"1"	"1"	"3.117564e-02"	"60558"
"3321"	"1"	"1"	"1.059318e-01"	"3321"
"11314"	"1"	"1"	"2.664750e-01"	"11314"
"139818"	"1"	"1"	"2.729294e-01"	"139818"
"10574"	"1"	"1"	"4.572358e-01"	"10574"
"11067"	"1"	"1"	"2.887547e-03"	"11067"
"6793"	"1"	"1"	"1.274771e-07"	"6793"
"6136"	"1"	"1"	"3.572751e-01"	"6136"
"26092"	"1"	"1"	"1.805646e-01"	"26092"
"140680"	"1"	"1"	"2.337150e-02"	"140680"
"285955"	"1"	"1"	"8.474628e-02"	"285955"
"129049"	"1"	"1"	"1.051389e-04"	"129049"
"1874"	"1"	"1"	"2.149362e-02"	"1874"
"970"	"1"	"1"	"7.957030e-04"	"970"
"54826"	"1"	"1"	"1.305760e-01"	"54826"
"7057"	"1"	"1"	"1.740624e-01"	"7057"
"55324"	"1"	"1"	"1.426854e-04"	"55324"
"8417"	"1"	"1"	"3.883566e-01"	"8417"
"57037"	"1"	"1"	"8.661077e-07"	"57037"
"25865"	"1"	"1"	"4.136067e-01"	"25865"
"51510"	"1"	"1"	"1.301260e-01"	"51510"
"9177"	"1"	"1"	"1.029436e-01"	"9177"
"51368"	"1"	"1"	"6.547961e-02"	"51368"
"51296"	"1"	"1"	"7.139351e-04"	"51296"
"4925"	"1"	"1"	"5.641840e-02"	"4925"
"23154"	"1"	"1"	"2.171860e-02"	"23154"
"51234"	"1"	"1"	"3.253069e-02"	"51234"
"675"	"1"	"1"	"1.291790e-02"	"675"
"84034"	"1"	"1"	"4.304458e-01"	"84034"
"23065"	"1"	"1"	"1.060972e-01"	"23065"
"58505"	"1"	"1"	"8.684285e-05"	"58505"
"130557"	"1"	"1"	"4.286103e-02"	"130557"
"252839"	"1"	"1"	"6.818405e-04"	"252839"
"6520"	"1"	"1"	"3.648500e-01"	"6520"
"219525"	"1"	"1"	"4.997185e-01"	"219525"
"641977"	"1"	"1"	"1.493362e-08"	"641977"
"90673"	"1"	"1"	"1.168866e-01"	"90673"
"55975"	"1"	"1"	"4.784305e-02"	"55975"
"9706"	"1"	"1"	"1.503059e-01"	"9706"
"84634"	"1"	"1"	"3.311764e-02"	"84634"
"54921"	"1"	"1"	"2.096640e-02"	"54921"
"5583"	"1"	"1"	"2.331230e-03"	"5583"
"5996"	"1"	"1"	"4.501197e-09"	"5996"
"222166"	"1"	"1"	"8.551585e-02"	"222166"
"4116"	"1"	"1"	"4.322679e-01"	"4116"
"574432"	"1"	"1"	"4.687903e-02"	"574432"
"51337"	"1"	"1"	"1.704850e-01"	"51337"
"2120"	"1"	"1"	"4.390507e-07"	"2120"
"23417"	"1"	"1"	"4.587320e-06"	"23417"
"10443"	"1"	"1"	"4.171316e-04"	"10443"
"115273"	"1"	"1"	"9.725847e-02"	"115273"
"9647"	"1"	"1"	"9.994080e-05"	"9647"
"2319"	"1"	"1"	"6.080521e-09"	"2319"
"152078"	"1"	"1"	"3.570937e-01"	"152078"
"6591"	"1"	"1"	"2.341130e-01"	"6591"
"79057"	"1"	"1"	"5.201709e-02"	"79057"
"8453"	"1"	"1"	"1.196718e-09"	"8453"
"84908"	"1"	"1"	"2.136548e-04"	"84908"
"3109"	"1"	"1"	"1.953982e-01"	"3109"
"10974"	"1"	"1"	"4.974205e-01"	"10974"
"79595"	"1"	"1"	"4.659805e-01"	"79595"
"63874"	"1"	"1"	"2.829610e-01"	"63874"
"5533"	"1"	"1"	"2.276371e-01"	"5533"
"285051"	"1"	"1"	"1.166725e-01"	"285051"
"115557"	"1"	"1"	"2.207731e-01"	"115557"
"317719"	"1"	"1"	"9.389083e-02"	"317719"
"80820"	"1"	"1"	"2.486246e-06"	"80820"
"54927"	"1"	"1"	"8.121465e-02"	"54927"
"159371"	"1"	"1"	"3.166405e-02"	"159371"
"51283"	"1"	"1"	"2.080290e-04"	"51283"
"1297"	"1"	"1"	"1.045975e-01"	"1297"
"11079"	"1"	"1"	"8.574541e-06"	"11079"
"2837"	"1"	"1"	"3.680038e-02"	"2837"
"89122"	"1"	"1"	"4.201617e-05"	"89122"
"57763"	"1"	"1"	"4.444721e-07"	"57763"
"10451"	"1"	"1"	"3.000297e-01"	"10451"
"4942"	"1"	"1"	"5.186541e-06"	"4942"
"7779"	"1"	"1"	"6.745351e-02"	"7779"
"8291"	"1"	"1"	"4.442081e-02"	"8291"
"9448"	"1"	"1"	"1.720743e-01"	"9448"
"145741"	"1"	"1"	"4.749987e-01"	"145741"
"117854"	"1"	"1"	"2.557841e-01"	"117854"
"1073"	"1"	"1"	"4.776866e-01"	"1073"
"267"	"1"	"1"	"1.689781e-01"	"267"
"84661"	"1"	"1"	"1.121068e-01"	"84661"
"3066"	"1"	"1"	"3.198601e-02"	"3066"
"388"	"1"	"1"	"3.500729e-01"	"388"
"54432"	"1"	"1"	"4.021275e-01"	"54432"
"56948"	"1"	"1"	"4.378033e-06"	"56948"
"9229"	"1"	"1"	"1.973686e-02"	"9229"
"7551"	"1"	"1"	"2.666106e-02"	"7551"
"3375"	"1"	"1"	"8.076953e-02"	"3375"
"375790"	"1"	"1"	"7.551182e-02"	"375790"
"100131138"	"1"	"1"	"9.764856e-02"	"100131138"
"3108"	"1"	"1"	"2.162087e-01"	"3108"
"256586"	"1"	"1"	"1.564168e-04"	"256586"
"124401"	"1"	"1"	"7.337449e-06"	"124401"
"58190"	"1"	"1"	"4.840748e-01"	"58190"
"23053"	"1"	"1"	"1.104764e-01"	"23053"
"23670"	"1"	"1"	"8.640827e-06"	"23670"
"256646"	"1"	"1"	"2.745297e-01"	"256646"
"5140"	"1"	"1"	"4.994957e-01"	"5140"
"80020"	"1"	"1"	"3.192039e-05"	"80020"
"22876"	"1"	"1"	"1.206733e-02"	"22876"
"101928309"	"1"	"1"	"1.769560e-01"	"101928309"
"1398"	"1"	"1"	"6.186510e-02"	"1398"
"100289495"	"1"	"1"	"1.391477e-01"	"100289495"
"3172"	"1"	"1"	"5.559520e-02"	"3172"
"150465"	"1"	"1"	"4.192321e-02"	"150465"
"10895"	"1"	"1"	"4.568441e-02"	"10895"
"54984"	"1"	"1"	"4.937619e-01"	"54984"
"27122"	"1"	"1"	"1.610929e-01"	"27122"
"10725"	"1"	"1"	"9.439959e-06"	"10725"
"1104"	"1"	"1"	"3.271139e-01"	"1104"
"93100"	"1"	"1"	"9.040880e-04"	"93100"
"1776"	"1"	"1"	"3.571108e-01"	"1776"
"905"	"1"	"1"	"5.382711e-07"	"905"
"54923"	"1"	"1"	"3.742477e-01"	"54923"
"8793"	"1"	"1"	"7.808248e-02"	"8793"
"54700"	"1"	"1"	"2.435419e-01"	"54700"
"7905"	"1"	"1"	"4.262112e-01"	"7905"
"195814"	"1"	"1"	"1.295296e-07"	"195814"
"6345"	"1"	"1"	"2.692755e-02"	"6345"
"51522"	"1"	"1"	"3.054084e-01"	"51522"
"101929478"	"1"	"1"	"7.608326e-02"	"101929478"
"56884"	"1"	"1"	"4.031329e-01"	"56884"
"220988"	"1"	"1"	"3.534411e-02"	"220988"
"219790"	"1"	"1"	"3.099737e-01"	"219790"
"6275"	"1"	"1"	"1.099197e-01"	"6275"
"169522"	"1"	"1"	"7.436103e-02"	"169522"
"7068"	"1"	"1"	"4.254783e-08"	"7068"
"3837"	"1"	"1"	"2.712928e-01"	"3837"
"5777"	"1"	"1"	"5.685713e-06"	"5777"
"10381"	"1"	"1"	"6.000750e-02"	"10381"
"140801"	"1"	"1"	"1.944784e-01"	"140801"
"55260"	"1"	"1"	"1.246215e-06"	"55260"
"9690"	"1"	"1"	"2.887478e-01"	"9690"
"2187"	"1"	"1"	"7.165211e-02"	"2187"
"57333"	"1"	"1"	"8.406998e-02"	"57333"
"111216286"	"1"	"1"	"5.736701e-02"	"111216286"
"401074"	"1"	"1"	"4.982624e-02"	"401074"
"148266"	"1"	"1"	"2.886968e-06"	"148266"
"101928012"	"1"	"1"	"2.401113e-01"	"101928012"
"80863"	"1"	"1"	"2.218030e-04"	"80863"
"26716"	"1"	"1"	"2.570076e-01"	"26716"
"1010"	"1"	"1"	"1.667699e-01"	"1010"
"55527"	"1"	"1"	"1.518992e-01"	"55527"
"80331"	"1"	"1"	"2.663884e-01"	"80331"
"91869"	"1"	"1"	"1.819677e-01"	"91869"
"100128288"	"1"	"1"	"1.626133e-04"	"100128288"
"150468"	"1"	"1"	"1.754014e-02"	"150468"
"60526"	"1"	"1"	"1.118109e-01"	"60526"
"26750"	"1"	"1"	"2.297783e-04"	"26750"
"79963"	"1"	"1"	"1.114037e-01"	"79963"
"285194"	"1"	"1"	"2.064045e-01"	"285194"
"26531"	"1"	"1"	"3.737535e-01"	"26531"
"54494"	"1"	"1"	"1.573822e-04"	"54494"
"414194"	"1"	"1"	"9.578799e-02"	"414194"
"3275"	"1"	"1"	"1.675978e-05"	"3275"
"5250"	"1"	"1"	"3.404826e-01"	"5250"
"26256"	"1"	"1"	"3.255548e-05"	"26256"
"7525"	"1"	"1"	"9.936891e-03"	"7525"
